 1.000000000000E-02 -7.000000002908E+02  9.177306845293E+02 -1.617730684820E+03
 1.031000000000E+01 -7.008221480048E+02  9.637967740338E+02 -1.664618922039E+03
 1.032000000000E+01 -7.008261972266E+02  9.608127312330E+02 -1.661638928460E+03
 1.033000000000E+01 -7.008266953951E+02  9.581196526340E+02 -1.658946348029E+03
 1.034000000000E+01 -7.008287651671E+02  9.579865042893E+02 -1.658815269456E+03
 1.035000000000E+01 -7.008374827504E+02  9.580233423671E+02 -1.658860825118E+03
 1.036000000000E+01 -7.008361744006E+02  9.568657035040E+02 -1.657701877905E+03
 1.037000000000E+01 -7.008292181144E+02  9.587569854952E+02 -1.659586203610E+03
 1.038000000000E+01 -7.008282256995E+02  9.685979623401E+02 -1.669426188040E+03
 1.039000000000E+01 -7.008213554894E+02  9.816829875597E+02 -1.682504343049E+03
 1.040000000000E+01 -7.008205906710E+02  9.909020316858E+02 -1.691722622357E+03
 1.041000000000E+01 -7.008223586914E+02  9.944650462494E+02 -1.695287404941E+03
 1.042000000000E+01 -7.008233560962E+02  9.950734083328E+02 -1.695896764429E+03
 1.043000000000E+01 -7.008359003691E+02  9.962637789949E+02 -1.697099679364E+03
 1.044000000000E+01 -7.008290200778E+02  9.979810193521E+02 -1.698810039430E+03
 1.045000000000E+01 -7.008308235739E+02  9.967333017975E+02 -1.697564125371E+03
 1.046000000000E+01 -7.008295124422E+02  9.918252255292E+02 -1.692654737971E+03
 1.047000000000E+01 -7.008371750529E+02  9.877528536405E+02 -1.688590028693E+03
 1.048000000000E+01 -7.008389834553E+02  9.872519415159E+02 -1.688090924971E+03
 1.049000000000E+01 -7.008333667989E+02  9.884118539691E+02 -1.689245220768E+03
 1.050000000000E+01 -7.008415596604E+02  9.888949002387E+02 -1.689736459899E+03
 1.051000000000E+01 -7.008425628914E+02  9.885464979543E+02 -1.689389060846E+03
 1.052000000000E+01 -7.008435867992E+02  9.898621473132E+02 -1.690705734112E+03
 1.053000000000E+01 -7.008400322268E+02  9.928149438077E+02 -1.693654976034E+03
 1.054000000000E+01 -7.008400397805E+02  9.937714107703E+02 -1.694611450551E+03
 1.055000000000E+01 -7.008384831768E+02  9.918924829991E+02 -1.692730966176E+03
 1.056000000000E+01 -7.008274647229E+02  9.902123225295E+02 -1.691039787252E+03
 1.057000000000E+01 -7.008223543123E+02  9.906553015747E+02 -1.691477655887E+03
 1.058000000000E+01 -7.008187811570E+02  9.921723741834E+02 -1.692991155340E+03
 1.059000000000E+01 -7.008177625381E+02  9.930705658685E+02 -1.693888328407E+03
 1.060000000000E+01 -7.008167360035E+02  9.924391464221E+02 -1.693255882426E+03
 1.061000000000E+01 -7.008082921654E+02  9.903917146810E+02 -1.691200006846E+03
 1.062000000000E+01 -7.007998383906E+02  9.868107000505E+02 -1.687610538441E+03
 1.063000000000E+01 -7.007916250616E+02  9.829550944668E+02 -1.683746719528E+03
 1.064000000000E+01 -7.007854748529E+02  9.821085879527E+02 -1.682894062806E+03
 1.065000000000E+01 -7.007916466850E+02  9.853458925720E+02 -1.686137539257E+03
 1.066000000000E+01 -7.007934587091E+02  9.893416047878E+02 -1.690135063497E+03
 1.067000000000E+01 -7.007993290621E+02  9.915887464892E+02 -1.692388075551E+03
 1.068000000000E+01 -7.008075017577E+02  9.941934556588E+02 -1.695000957417E+03
 1.069000000000E+01 -7.008092969534E+02  9.996995656293E+02 -1.700508862583E+03
 1.070000000000E+01 -7.008175149766E+02  1.007390258876E+03 -1.708207773852E+03
 1.071000000000E+01 -7.008129211278E+02  1.013253781847E+03 -1.714066702975E+03
 1.072000000000E+01 -7.008205717642E+02  1.015139630046E+03 -1.715960201811E+03
 1.073000000000E+01 -7.008164508987E+02  1.016269510069E+03 -1.717085960968E+03
 1.074000000000E+01 -7.008187599209E+02  1.019946380791E+03 -1.720765140712E+03
 1.075000000000E+01 -7.008223770929E+02  1.025067268646E+03 -1.725889645739E+03
 1.076000000000E+01 -7.008298242277E+02  1.026648277938E+03 -1.727478102165E+03
 1.077000000000E+01 -7.008193264474E+02  1.020704234129E+03 -1.721523560577E+03
 1.078000000000E+01 -7.008228803041E+02  1.007605281814E+03 -1.708428162118E+03
 1.079000000000E+01 -7.008230878289E+02  9.923972212322E+02 -1.693220309061E+03
 1.080000000000E+01 -7.008297320578E+02  9.823546111600E+02 -1.683184343218E+03
 1.081000000000E+01 -7.008351392928E+02  9.795802666635E+02 -1.680415405956E+03
 1.082000000000E+01 -7.008377249573E+02  9.800478437446E+02 -1.680885568702E+03
 1.083000000000E+01 -7.008279920232E+02  9.801836139217E+02 -1.681011605945E+03
 1.084000000000E+01 -7.008300042965E+02  9.809676669427E+02 -1.681797671239E+03
 1.085000000000E+01 -7.008379451549E+02  9.869375928126E+02 -1.687775537967E+03
 1.086000000000E+01 -7.008321169410E+02  9.966776524301E+02 -1.697509769371E+03
 1.087000000000E+01 -7.008362121068E+02  1.002252247386E+03 -1.703088459493E+03
 1.088000000000E+01 -7.008336061153E+02  1.002734367230E+03 -1.703567973345E+03
 1.089000000000E+01 -7.008358886545E+02  1.003723056953E+03 -1.704558945607E+03
 1.090000000000E+01 -7.008410334522E+02  1.008146163964E+03 -1.708987197417E+03
 1.091000000000E+01 -7.008374824607E+02  1.012883282421E+03 -1.713720764882E+03
 1.092000000000E+01 -7.008382511029E+02  1.013632078903E+03 -1.714470330006E+03
 1.093000000000E+01 -7.008300417068E+02  1.010313246133E+03 -1.711143287840E+03
 1.094000000000E+01 -7.008295206212E+02  1.005657505636E+03 -1.706487026257E+03
 1.095000000000E+01 -7.008297965537E+02  1.001003754119E+03 -1.701833550673E+03
 1.096000000000E+01 -7.008408222913E+02  9.940784088796E+02 -1.694919231171E+03
 1.097000000000E+01 -7.008484832639E+02  9.832197072495E+02 -1.684068190513E+03
 1.098000000000E+01 -7.008451314392E+02  9.716057964140E+02 -1.672450927853E+03
 1.099000000000E+01 -7.008353937455E+02  9.635379459508E+02 -1.664373339696E+03
 1.100000000000E+01 -7.008376973953E+02  9.614236115766E+02 -1.662261308972E+03
 1.101000000000E+01 -7.008423278901E+02  9.650401782062E+02 -1.665882506096E+03
 1.102000000000E+01 -7.008392621740E+02  9.710231463178E+02 -1.671862408492E+03
 1.103000000000E+01 -7.008384809937E+02  9.776633639298E+02 -1.678501844924E+03
 1.104000000000E+01 -7.008336085252E+02  9.858218939045E+02 -1.686655502430E+03
 1.105000000000E+01 -7.008425776540E+02  9.956677444545E+02 -1.696510322109E+03
 1.106000000000E+01 -7.008502732569E+02  1.004781678791E+03 -1.705631952048E+03
 1.107000000000E+01 -7.008536055285E+02  1.010146221805E+03 -1.710999827334E+03
 1.108000000000E+01 -7.008502720598E+02  1.010637262884E+03 -1.711487534944E+03
 1.109000000000E+01 -7.008497470453E+02  1.007005027433E+03 -1.707854774478E+03
 1.110000000000E+01 -7.008484608370E+02  1.001383070971E+03 -1.702231531808E+03
 1.111000000000E+01 -7.008479346951E+02  9.957368208300E+02 -1.696584755525E+03
 1.112000000000E+01 -7.008407217520E+02  9.940599774213E+02 -1.694900699173E+03
 1.113000000000E+01 -7.008418000640E+02  1.001371430486E+03 -1.702213230550E+03
 1.114000000000E+01 -7.008467045132E+02  1.010702618730E+03 -1.711549323243E+03
 1.115000000000E+01 -7.008467158326E+02  1.014436459844E+03 -1.715283175676E+03
 1.116000000000E+01 -7.008413337885E+02  1.010147491900E+03 -1.710988825688E+03
 1.117000000000E+01 -7.008579322260E+02  9.996852502278E+02 -1.700543182454E+03
 1.118000000000E+01 -7.008525462714E+02  9.894248322163E+02 -1.690277378488E+03
 1.119000000000E+01 -7.008543572272E+02  9.819332077550E+02 -1.682787564982E+03
 1.120000000000E+01 -7.008620092566E+02  9.761687359764E+02 -1.677030745233E+03
 1.121000000000E+01 -7.008724957753E+02  9.754099415452E+02 -1.676282437320E+03
 1.122000000000E+01 -7.008704550676E+02  9.811885930136E+02 -1.682059048081E+03
 1.123000000000E+01 -7.008802079941E+02  9.918748685514E+02 -1.692755076545E+03
 1.124000000000E+01 -7.008707770205E+02  1.002880765019E+03 -1.703751542039E+03
 1.125000000000E+01 -7.008782157850E+02  1.007975637685E+03 -1.708853853470E+03
 1.126000000000E+01 -7.008730764086E+02  1.004630750401E+03 -1.705503826809E+03
 1.127000000000E+01 -7.008643268507E+02  9.959509487264E+02 -1.696815275577E+03
 1.128000000000E+01 -7.008591878941E+02  9.888959249643E+02 -1.689755112858E+03
 1.129000000000E+01 -7.008628203099E+02  9.862516943080E+02 -1.687114514618E+03
 1.130000000000E+01 -7.008528374975E+02  9.828142584202E+02 -1.683667095918E+03
 1.131000000000E+01 -7.008466628795E+02  9.783181616358E+02 -1.679164824515E+03
 1.132000000000E+01 -7.008533254973E+02  9.768105354856E+02 -1.677663860983E+03
 1.133000000000E+01 -7.008443876904E+02  9.778244958163E+02 -1.678668883507E+03
 1.134000000000E+01 -7.008415594033E+02  9.788737899793E+02 -1.679715349383E+03
 1.135000000000E+01 -7.008389775462E+02  9.814793902890E+02 -1.682318367835E+03
 1.136000000000E+01 -7.008351626291E+02  9.878842730957E+02 -1.688719435725E+03
 1.137000000000E+01 -7.008303450100E+02  9.944664885271E+02 -1.695296833537E+03
 1.138000000000E+01 -7.008434144443E+02  9.948608188866E+02 -1.695704233331E+03
 1.139000000000E+01 -7.008461899579E+02  9.876105995697E+02 -1.688456789528E+03
 1.140000000000E+01 -7.008512496209E+02  9.793837476169E+02 -1.680234997238E+03
 1.141000000000E+01 -7.008510021467E+02  9.790192954329E+02 -1.679870297580E+03
 1.142000000000E+01 -7.008513250486E+02  9.855576750027E+02 -1.686409000051E+03
 1.143000000000E+01 -7.008492850441E+02  9.899875975139E+02 -1.690836882558E+03
 1.144000000000E+01 -7.008489851124E+02  9.900031868443E+02 -1.690852171957E+03
 1.145000000000E+01 -7.008458942672E+02  9.903802054041E+02 -1.691226099671E+03
 1.146000000000E+01 -7.008436118133E+02  9.932971401364E+02 -1.694140751950E+03
 1.147000000000E+01 -7.008554120457E+02  9.957274599529E+02 -1.696582871999E+03
 1.148000000000E+01 -7.008523470838E+02  9.940621346695E+02 -1.694914481753E+03
 1.149000000000E+01 -7.008518124650E+02  9.877609476957E+02 -1.688612760161E+03
 1.150000000000E+01 -7.008614959601E+02  9.808840190355E+02 -1.681745514996E+03
 1.151000000000E+01 -7.008576491743E+02  9.798866966665E+02 -1.680744345841E+03
 1.152000000000E+01 -7.008692128341E+02  9.857952769166E+02 -1.686664489751E+03
 1.153000000000E+01 -7.008669410705E+02  9.925670253615E+02 -1.693433966432E+03
 1.154000000000E+01 -7.008523446796E+02  9.951844735264E+02 -1.696036818206E+03
 1.155000000000E+01 -7.008525653891E+02  9.941619225181E+02 -1.695014487907E+03
 1.156000000000E+01 -7.008597231296E+02  9.942061323966E+02 -1.695065855526E+03
 1.157000000000E+01 -7.008681960406E+02  9.965292594401E+02 -1.697397455481E+03
 1.158000000000E+01 -7.008638414013E+02  9.978909225479E+02 -1.698754763949E+03
 1.159000000000E+01 -7.008658749050E+02  9.982306483467E+02 -1.699096523252E+03
 1.160000000000E+01 -7.008610084176E+02  9.995120437964E+02 -1.700373052214E+03
 1.161000000000E+01 -7.008625669937E+02  1.002009226929E+03 -1.702871793923E+03
 1.162000000000E+01 -7.008605442931E+02  1.002699536810E+03 -1.703560081103E+03
 1.163000000000E+01 -7.008628443780E+02  9.984436984120E+02 -1.699306542790E+03
 1.164000000000E+01 -7.008646144069E+02  9.900554756225E+02 -1.690920090029E+03
 1.165000000000E+01 -7.008635629307E+02  9.812657327216E+02 -1.682129295652E+03
 1.166000000000E+01 -7.008717217638E+02  9.768767545059E+02 -1.677748476270E+03
 1.167000000000E+01 -7.008755640280E+02  9.813230637503E+02 -1.682198627778E+03
 1.168000000000E+01 -7.008807231255E+02  9.938400593580E+02 -1.694720782483E+03
 1.169000000000E+01 -7.008784550069E+02  1.008239636158E+03 -1.709118091164E+03
 1.170000000000E+01 -7.008707816737E+02  1.018491218192E+03 -1.719361999866E+03
 1.171000000000E+01 -7.008720443902E+02  1.022833676158E+03 -1.723705720549E+03
 1.172000000000E+01 -7.008738313185E+02  1.022972241435E+03 -1.723846072753E+03
 1.173000000000E+01 -7.008715301219E+02  1.019849047462E+03 -1.720720577584E+03
 1.174000000000E+01 -7.008715332458E+02  1.013731177375E+03 -1.714602710621E+03
 1.175000000000E+01 -7.008579368816E+02  1.005777999798E+03 -1.706635936679E+03
 1.176000000000E+01 -7.008494825795E+02  1.001204353211E+03 -1.702053835791E+03
 1.177000000000E+01 -7.008574627383E+02  1.001097341880E+03 -1.701954804618E+03
 1.178000000000E+01 -7.008640827797E+02  1.000660786142E+03 -1.701524868921E+03
 1.179000000000E+01 -7.008676770197E+02  1.003037924805E+03 -1.703905601824E+03
 1.180000000000E+01 -7.008697577548E+02  1.006738421026E+03 -1.707608178781E+03
 1.181000000000E+01 -7.008694875677E+02  1.006958617664E+03 -1.707828105232E+03
 1.182000000000E+01 -7.008709952574E+02  1.004897714253E+03 -1.705768709511E+03
 1.183000000000E+01 -7.008694521856E+02  1.004380692469E+03 -1.705250144655E+03
 1.184000000000E+01 -7.008720270182E+02  1.006575527276E+03 -1.707447554294E+03
 1.185000000000E+01 -7.008763824067E+02  1.009752973879E+03 -1.710629356286E+03
 1.186000000000E+01 -7.008710163486E+02  1.012671282349E+03 -1.713542298697E+03
 1.187000000000E+01 -7.008659050062E+02  1.013764672684E+03 -1.714630577690E+03
 1.188000000000E+01 -7.008679720354E+02  1.011387949662E+03 -1.712255921697E+03
 1.189000000000E+01 -7.008620825214E+02  1.003585649036E+03 -1.704447731558E+03
 1.190000000000E+01 -7.008743580697E+02  9.914427995439E+02 -1.692317157614E+03
 1.191000000000E+01 -7.008761210958E+02  9.786509607279E+02 -1.679527081824E+03
 1.192000000000E+01 -7.008786498337E+02  9.716709788801E+02 -1.672549628714E+03
 1.193000000000E+01 -7.008707552537E+02  9.753024112769E+02 -1.676173166531E+03
 1.194000000000E+01 -7.008756301907E+02  9.851983259056E+02 -1.686073956096E+03
 1.195000000000E+01 -7.008700020226E+02  9.980851585100E+02 -1.698955160533E+03
 1.196000000000E+01 -7.008710499301E+02  1.011341612984E+03 -1.712212662915E+03
 1.197000000000E+01 -7.008743735661E+02  1.020432784378E+03 -1.721307157944E+03
 1.198000000000E+01 -7.008610585289E+02  1.024156709889E+03 -1.725017768418E+03
 1.199000000000E+01 -7.008741183936E+02  1.022318523962E+03 -1.723192642356E+03
 1.200000000000E+01 -7.008748756688E+02  1.014495290888E+03 -1.715370166556E+03
 1.201000000000E+01 -7.008889285736E+02  1.002797050435E+03 -1.703685979008E+03
 1.202000000000E+01 -7.008909559836E+02  9.917963024712E+02 -1.692687258455E+03
 1.203000000000E+01 -7.008886440056E+02  9.856242369292E+02 -1.686512880935E+03
 1.204000000000E+01 -7.008732870905E+02  9.866313596024E+02 -1.687504646693E+03
 1.205000000000E+01 -7.008725612921E+02  9.945094537387E+02 -1.695382015031E+03
 1.206000000000E+01 -7.008697751199E+02  1.003381604988E+03 -1.704251380108E+03
 1.207000000000E+01 -7.008712794036E+02  1.008777633102E+03 -1.709648912506E+03
 1.208000000000E+01 -7.008674162109E+02  1.013659170340E+03 -1.714526586550E+03
 1.209000000000E+01 -7.008635768905E+02  1.020739838453E+03 -1.721603415343E+03
 1.210000000000E+01 -7.008653838339E+02  1.029527129473E+03 -1.730392513307E+03
 1.211000000000E+01 -7.008587628776E+02  1.037026170025E+03 -1.737884932903E+03
 1.212000000000E+01 -7.008523740647E+02  1.038263036741E+03 -1.739115410806E+03
 1.213000000000E+01 -7.008469761585E+02  1.031990893349E+03 -1.732837869507E+03
 1.214000000000E+01 -7.008313516492E+02  1.021302070381E+03 -1.722133422030E+03
 1.215000000000E+01 -7.008292975301E+02  1.008524650142E+03 -1.709353947672E+03
 1.216000000000E+01 -7.008328747982E+02  9.956895988854E+02 -1.696522473684E+03
 1.217000000000E+01 -7.008402917346E+02  9.849798414478E+02 -1.685820133182E+03
 1.218000000000E+01 -7.008477118620E+02  9.785918463485E+02 -1.679439558210E+03
 1.219000000000E+01 -7.008523464344E+02  9.773336917694E+02 -1.678186038204E+03
 1.220000000000E+01 -7.008584697108E+02  9.788304150152E+02 -1.679688884726E+03
 1.221000000000E+01 -7.008551432839E+02  9.844904268715E+02 -1.685345570155E+03
 1.222000000000E+01 -7.008623268828E+02  9.934541753875E+02 -1.694316502270E+03
 1.223000000000E+01 -7.008723052497E+02  1.002787990474E+03 -1.703660295724E+03
 1.224000000000E+01 -7.008792175611E+02  1.011873626299E+03 -1.712752843860E+03
 1.225000000000E+01 -7.008812836306E+02  1.019694259113E+03 -1.720575542743E+03
 1.226000000000E+01 -7.008787374012E+02  1.023228259418E+03 -1.724106996819E+03
 1.227000000000E+01 -7.008782009732E+02  1.020478160082E+03 -1.721356361055E+03
 1.228000000000E+01 -7.008750842368E+02  1.014787607905E+03 -1.715662692142E+03
 1.229000000000E+01 -7.008753342939E+02  1.012143857792E+03 -1.713019192086E+03
 1.230000000000E+01 -7.008825264958E+02  1.013539701924E+03 -1.714422228420E+03
 1.231000000000E+01 -7.008866430479E+02  1.015347904888E+03 -1.716234547935E+03
 1.232000000000E+01 -7.008887020384E+02  1.014165057516E+03 -1.715053759555E+03
 1.233000000000E+01 -7.008904908727E+02  1.008384690452E+03 -1.709275181324E+03
 1.234000000000E+01 -7.008884270125E+02  9.989216377200E+02 -1.699810064732E+03
 1.235000000000E+01 -7.008871244287E+02  9.889979443435E+02 -1.689885068772E+03
 1.236000000000E+01 -7.008907096581E+02  9.824816473986E+02 -1.683372357057E+03
 1.237000000000E+01 -7.008879112910E+02  9.798176468840E+02 -1.680705558175E+03
 1.238000000000E+01 -7.008866151210E+02  9.792177376398E+02 -1.680104352761E+03
 1.239000000000E+01 -7.008848032981E+02  9.823767252988E+02 -1.683261528597E+03
 1.240000000000E+01 -7.008799685376E+02  9.908614449983E+02 -1.691741413536E+03
 1.241000000000E+01 -7.008720612647E+02  1.000345067353E+03 -1.701217128617E+03
 1.242000000000E+01 -7.008651365156E+02  1.006781750261E+03 -1.707646886777E+03
 1.243000000000E+01 -7.008538810082E+02  1.011043300575E+03 -1.711897181583E+03
 1.244000000000E+01 -7.008638723368E+02  1.012419807416E+03 -1.713283679752E+03
 1.245000000000E+01 -7.008533712551E+02  1.009986408511E+03 -1.710839779766E+03
 1.246000000000E+01 -7.008495396789E+02  1.004406696520E+03 -1.705256236198E+03
 1.247000000000E+01 -7.008449250957E+02  9.955484015539E+02 -1.696393326650E+03
 1.248000000000E+01 -7.008507759170E+02  9.856963500581E+02 -1.686547125975E+03
 1.249000000000E+01 -7.008599771132E+02  9.808416840827E+02 -1.681701661196E+03
 1.250000000000E+01 -7.008602515992E+02  9.839657948943E+02 -1.684826046493E+03
 1.251000000000E+01 -7.008518162613E+02  9.933037208471E+02 -1.694155537108E+03
 1.252000000000E+01 -7.008518481881E+02  1.005951409041E+03 -1.706803257229E+03
 1.253000000000E+01 -7.008641498786E+02  1.016661794302E+03 -1.717525944180E+03
 1.254000000000E+01 -7.008646526897E+02  1.022197007412E+03 -1.723061660102E+03
 1.255000000000E+01 -7.008697617453E+02  1.022848873752E+03 -1.723718635497E+03
 1.256000000000E+01 -7.008687231682E+02  1.020111401842E+03 -1.720980125010E+03
 1.257000000000E+01 -7.008669127422E+02  1.016254220070E+03 -1.717121132812E+03
 1.258000000000E+01 -7.008717775180E+02  1.013849860524E+03 -1.714721638042E+03
 1.259000000000E+01 -7.008707693272E+02  1.012799726789E+03 -1.713670496116E+03
 1.260000000000E+01 -7.008697501965E+02  1.010841955175E+03 -1.711711705371E+03
 1.261000000000E+01 -7.008758845278E+02  1.007152099001E+03 -1.708027983529E+03
 1.262000000000E+01 -7.008853469799E+02  1.003086884804E+03 -1.703972231784E+03
